   9.9797823787500017E-002   7.4525956249999999E-004  0.39553417867187507        1.9761268203125001E-003   1.4984731250000002E-004  0.10000000000000001        1.0000000000000000     
  0.19918277655959499        2.9621542581143930E-003  0.78227188523280755        7.8103369099922085E-003   5.9875754641936744E-004  0.20000000000000001        1.0000000000000000     
  0.29814249462625581        6.6225345010051014E-003   1.1604124333373402        1.7364319044686854E-002   1.3457366629994493E-003  0.30000000000000004        1.0000000000000000     
  0.39666515351747944        1.1698489769914770E-002   1.5301506328653145        3.0503605216855273E-002   2.3897304119597724E-003  0.40000000000000002        1.0000000000000000     
  0.49473945269837000        1.8162352962355573E-002   1.8916768907217343        4.7097473780310192E-002   3.7296264040850248E-003  0.50000000000000000        1.0000000000000000     
  0.59235460066470558        2.5986704459260442E-002   2.2451773094043634        6.7018854912442943E-002   5.3642561345473815E-003  0.59999999999999998        1.0000000000000000     
  0.68950030041006471        3.5144375910005174E-002   2.5908337833880131        9.0144238340433711E-002   7.2923969580026048E-003  0.69999999999999996        1.0000000000000000     
  0.78616673525578618        4.5608453747431013E-002   2.9288240933734189       0.11635358327896780        9.5127740164775310E-003  0.79999999999999993        1.0000000000000000     
  0.88234455503523712        5.7352282442225476E-002   3.2593219984475614       0.14553023052816771        1.2024062121046140E-002  0.89999999999999991        1.0000000000000000     
  0.97802486262405552        7.0349467505754423E-002   3.5824973262012634       0.17756081668161436        1.4824887588271395E-002  0.99999999999999989        1.0000000000000000     
   1.0731992008082254        8.4573878250180298E-002   3.8985160608489045       0.21233519039546753        1.7913830032370428E-002   1.0999999999999999        1.0000000000000000     
   1.1678595394820257        9.9999650314450211E-002   4.2075404293941103       0.24974633067080781        2.1289424114041396E-002   1.2000000000000000        1.0000000000000000     
   1.2619982631680768       0.11660118796449245        4.5097289858843244       0.28969026710240886        2.4950161246871490E-002   1.3000000000000000        1.0000000000000000     
   1.3556081588518856       0.13435316617572154        4.8052366937962381       0.33206600204821163        2.8894491262227113E-002   1.4000000000000001        1.0000000000000000     
   1.4486824041234603       0.15323053250571950        5.0942150065931271       0.37677543467481167        3.3120824033509064E-002   1.5000000000000002        1.0000000000000000     
   1.5412145556187433       0.17320850876473443        5.3768119464942679       0.42372328683528532        3.7627531060637848E-002   1.6000000000000003        1.0000000000000000     
   1.6331985377537637       0.19426259249141720        5.6531721814957185       0.47281703073667458        4.2412947015616834E-002   1.7000000000000004        1.0000000000000000     
   1.7246286317445860       0.21636855824100196        5.9234371006808928       0.52396681835542103        4.7475371250003826E-002   1.8000000000000005        1.0000000000000000     
   1.8154994649062794       0.23950245869292688        6.1877448878585319       0.57708541255998780        5.2813069265104963E-002   1.9000000000000006        1.0000000000000000     
   1.9058060002242934       0.26364062558468815        6.4462305935648390       0.63208811990083780        5.8424274145688383E-002   2.0000000000000004        1.0000000000000000     
   1.9955435261917727       0.28875967047852108        6.6990262054657563       0.68889272502884125        6.4307187957999057E-002   2.1000000000000005        1.0000000000000000     
   2.0847076469064949       0.31483648536730952        6.9462607171945763       0.74741942670407568        7.0459983112840394E-002   2.2000000000000006        1.0000000000000000     
   2.1732942724212578       0.34184824312593587        7.1880601956592987       0.80759077535784485        7.6880803694472769E-002   2.3000000000000007        1.0000000000000000     
   2.2612996093416822       0.36977239781410132        7.4245478468534207       0.86933161217159416        8.3567766756063949E-002   2.4000000000000008        1.0000000000000000     
   2.3487201516655416       0.39858668483646664        7.6558440802030843       0.93256900963722567        9.0518963582411585E-002   2.5000000000000009        1.0000000000000000     
   2.4355526718578555       0.42826912096579084        7.8820665714828042       0.99723221356412806        9.7732460920643291E-002   2.6000000000000010        1.0000000000000000     
   2.5217942121561210       0.45879800423457506        8.1033303243312940        1.0632525864990274       0.10520630217958567        2.7000000000000011        1.0000000000000000     
   2.6074420761001869       0.49015191370055455        8.3197477303982108        1.1305635525255402       0.11293850859847950        2.8000000000000012        1.0000000000000000     
   2.6924938202813977       0.52230970909122121        8.5314286281519855        1.1991005434110635       0.12092708038570474        2.9000000000000012        1.0000000000000000     
   2.7769472463057601       0.55525053033240312        8.7384803603782206        1.2688009460693830       0.12916999782816541        3.0000000000000013        1.0000000000000000     
   2.8608003929660035       0.58895379696577455        8.9410078303975205        1.3396040513080945       0.13766522237197129        3.1000000000000014        1.0000000000000000     
   2.9440515286175288       0.62339920746002297        9.1391135570309725        1.4114510038306509       0.14641069767504045        3.2000000000000015        1.0000000000000000     
   3.0266991437533446       0.65856673842025548        9.3328977283408801        1.4842847534635282       0.15540435063223401        3.3000000000000016        1.0000000000000000     
   3.1087419437732167       0.69443664370008584        9.5224582541737544        1.5580500075796873       0.16464409237362193        3.4000000000000017        1.0000000000000000     
   3.1901788419423562       0.73098945342070754        9.7078908175319842        1.6326931846901644       0.17412781923646664        3.5000000000000018        1.0000000000000000     
   3.2710089525350798       0.76820597290112547        9.8892889248000078        1.7081623691762702       0.18385341371149935        3.6000000000000019        1.0000000000000000     
   3.3512315841589904       0.80606728150358975        10.066743954850267        1.7844072671355073       0.19381874536405203        3.7000000000000020        1.0000000000000000     
   3.4308462332553153       0.84455473139814830        10.240345207053661        1.8613791633149344       0.20402167173059677        3.8000000000000020        1.0000000000000000     
   3.5098525777711518       0.88364994625011373        10.410179948218667        1.9390308791063067       0.21446003919123297        3.9000000000000021        1.0000000000000000     
   3.5882504709994629       0.92333481983412025        10.576333458482802        2.0173167315779139       0.22513168381865151        4.0000000000000018        1.0000000000000000     
   3.6660399355827589       0.96359151457833103        10.738889076179529        2.0961924935186076       0.23603443220409470        4.1000000000000014        1.0000000000000000     
