   6.5879950388773372       -5.4099282886586826        1.0000000000000000E-004
   7.1323886134222345       -4.8634346297560995        2.0000000000000001E-004
   7.6363986500356091       -4.3573028600692139        3.0000000000000003E-004
   8.1030055849741931       -3.8885541763856564        4.0000000000000002E-004
   8.5349698916521515       -3.4544296178062477        5.0000000000000001E-004
   8.9348483143888160       -3.0523738408926100        6.0000000000000006E-004
   9.3050089040696591       -2.6800200922450257        7.0000000000000010E-004
   9.6476449441420122       -2.3351762901375217        8.0000000000000015E-004
   9.9647878488412776       -2.0158121333592867        9.0000000000000019E-004
   10.258319109499313       -1.7200471614523027        1.0000000000000002E-003
   10.529981359188648       -1.4461396961300379        1.1000000000000003E-003
   10.781388620771322       -1.1924765988440682        1.2000000000000003E-003
   11.014035798618879      -0.95756378426509758        1.3000000000000004E-003
   11.229307469822290      -0.74001743389020924        1.4000000000000004E-003
   11.428486026591006      -0.53855585810547157        1.5000000000000005E-003
   11.612759217724816      -0.35199195884645085        1.6000000000000005E-003
   11.783227133508296      -0.17922624853116620        1.7000000000000006E-003
   11.940908675104474       -1.9240384211342249E-002   1.8000000000000006E-003
   12.086747546492846       0.12890882108229892        1.9000000000000006E-003
   12.221617804189016       0.26609494501868924        2.0000000000000005E-003
   12.346328997382663       0.39312709328782708        2.1000000000000003E-003
   12.461630928721879       0.51075465777642659        2.2000000000000001E-003
   12.568218063741018       0.61967172357960598        2.3000000000000000E-003
   12.666733614862945       0.72052115076529688        2.3999999999999998E-003
   12.757773323992836       0.81389835489534890        2.4999999999999996E-003
   12.841888965948108       0.90035480853575578        2.5999999999999994E-003
   12.919591593327437       0.98040128434762763        2.6999999999999993E-003
   12.991354541901204        1.0545108588308261        2.7999999999999991E-003
   13.057616214197434        1.1231216943846285        2.8999999999999989E-003
   13.118782657652893        1.1866396160461179        2.9999999999999988E-003
   13.175229952490897        1.2454404980595419        3.0999999999999986E-003
   13.227306423368406        1.2998724743115351        3.1999999999999984E-003
   13.275334687798653        1.3502579856313002        3.2999999999999982E-003
   13.319613553395607        1.3968956759954749        3.3999999999999981E-003
   13.360419775097577        1.4400621487888561        3.4999999999999979E-003
   13.398009682703798        1.4800135934491705        3.5999999999999977E-003
   13.432620688295183        1.5169872920618390        3.6999999999999976E-003
   13.464472682404086        1.5512030147646905        3.7999999999999974E-003
   13.493769327143609        1.5828643121687007        3.8999999999999972E-003
   13.520699253901086        1.6121597123952007        3.9999999999999975E-003
   13.545437172639135        1.6392638297690745        4.0999999999999977E-003
   13.568144899327804        1.6643383916879277        4.1999999999999980E-003
   13.588972307549950        1.6875331897060255        4.2999999999999983E-003
   13.608058209876011        1.7089869604261170        4.3999999999999985E-003
   13.625531174191366        1.7288282013794809        4.4999999999999988E-003
   13.641510279776909        1.7471759266922067        4.5999999999999991E-003
